id,created_at,settled_at,description,message,amount,status,category,parent_category,tags,transfer_account_id,transaction_type,raw_text
0df6e79f-7c79-4746-86dd-3297a7ce71b9,2023-12-31T19:59:51+11:00,2023-12-31T19:59:51+11:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
44745e6b-8c4a-476e-8f46-f6bef30be5ef,2023-12-30T19:07:26+11:00,2023-12-30T19:07:26+11:00,Transfer to Spending,,-120.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
e5b16d38-cc5b-4f8c-9daa-a6ad6900d394,2023-12-30T16:01:50+11:00,2023-12-30T16:01:50+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
3c763aae-4f57-49a8-bed9-1e86e952fe6c,2023-12-30T10:55:08+11:00,2023-12-30T10:55:08+11:00,Transfer to Spending,,-40.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
b4a2b696-444f-4e1d-8ec0-6bc86eb3168a,2023-12-29T13:26:56+11:00,2023-12-29T13:26:56+11:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
8b65d0c1-ec50-4bda-b581-993c1416b455,2023-12-27T15:53:07+11:00,2023-12-27T15:53:07+11:00,Transfer to Spending,,-300.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
d5d70095-40bc-4f55-8fb5-84d40f003e2c,2023-12-27T15:04:43+11:00,2023-12-27T15:04:43+11:00,Transfer from Spending,,667.26,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
22d84e0d-6a6a-40ee-9e23-b5e06f32164e,2023-12-27T12:54:11+11:00,2023-12-27T12:54:11+11:00,Transfer from Spending,,2201.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
aca2baf5-14d4-4d3a-8a4b-2923fdd0dc7a,2023-12-23T15:50:04+11:00,2023-12-23T15:50:04+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
67f01488-aa9f-47bc-9ca4-79ae4fb4c9f6,2023-12-22T17:46:55+11:00,2023-12-22T17:46:55+11:00,Transfer to 2Up Spending,,-15.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending
4d53c7e2-419b-4845-bd98-773d6c23fd88,2023-12-22T16:20:43+11:00,2023-12-22T16:20:43+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
168a742e-fc1d-4623-8408-471e2b55babd,2023-12-22T09:51:09+11:00,2023-12-22T09:51:09+11:00,Transfer to Spending,,-70.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
da3973a8-6129-4b82-b0cb-418611d2e084,2023-12-21T19:26:08+11:00,2023-12-21T19:26:08+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
b3eeacaf-6fd7-4a61-99e4-01900e90c9f9,2023-12-20T16:11:11+11:00,2023-12-20T16:11:11+11:00,Transfer to Spending,,-35.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
07e16acc-d82d-42fb-b881-b1fcef6aef91,2023-12-20T15:53:06+11:00,2023-12-20T15:53:06+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
6f1198c1-f202-4283-b6d6-10dd947b404b,2023-12-20T12:10:14+11:00,2023-12-20T12:10:14+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
bfdcc576-f7b3-4fef-98a4-5b2d62868e26,2023-12-19T21:56:50+11:00,2023-12-19T21:56:50+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
c10c2893-bb7a-4fac-b214-20f0d1551e77,2023-12-19T11:08:32+11:00,2023-12-19T11:08:32+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
fcf61da1-a2ae-4715-8c0f-dcad084c15d0,2023-12-16T17:00:28+11:00,2023-12-16T17:00:28+11:00,Auto Transfer to Spending,,-1500.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Scheduled Transfer,Auto Transfer to Spending
dc5284b1-8ff5-480a-9bb0-56237e44515d,2023-12-14T18:03:56+11:00,2023-12-14T18:03:56+11:00,Transfer to Spending,,-250.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
23853abb-fbc3-4b0a-8c36-715575aed359,2023-12-13T20:29:38+11:00,2023-12-13T20:29:38+11:00,Transfer from Spending,,2201.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
8576f194-efe7-462d-8ae1-c2b11166bc9c,2023-12-13T18:48:01+11:00,2023-12-13T18:48:01+11:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
ef015f6c-3476-4e15-8580-3a181a231525,2023-12-12T10:32:21+11:00,2023-12-12T10:32:21+11:00,Transfer to Spending,,-170.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
be2b9c02-306d-4455-8c90-0e4d0bc4499d,2023-12-11T15:47:08+11:00,2023-12-11T15:47:08+11:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
7da5f904-2d65-46bb-a3a5-e31b9c0af79a,2023-12-10T16:13:21+11:00,2023-12-10T16:13:21+11:00,Transfer to 2Up Spending,,-100.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending
147da191-fadd-404d-9b73-e320cf927865,2023-12-10T15:03:51+11:00,2023-12-10T15:03:51+11:00,Transfer to Spending,,-250.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
62de7f12-5a3c-4a6d-be1c-f188793d68ed,2023-12-09T13:17:46+11:00,2023-12-09T13:17:46+11:00,Transfer to 2Up Spending,,-160.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending
d856eeda-783f-4055-ba2a-1ea881bcc4c3,2023-12-08T15:34:09+11:00,2023-12-08T15:34:09+11:00,Transfer to Spending,,-400.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
346ea279-40eb-4d36-88d8-b89d84819687,2023-12-06T18:53:23+11:00,2023-12-06T18:53:23+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
be4a234c-3dab-4a77-becb-3c410ee2e6ff,2023-12-06T18:49:59+11:00,2023-12-06T18:49:59+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
286c985d-4bf8-43e2-9b36-aa4bc1bc569a,2023-12-06T18:49:48+11:00,2023-12-06T18:49:48+11:00,Transfer to Spending,,-300.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
9b79c3a5-e53f-4eb0-bb00-55e5b6ded700,2023-12-05T15:33:15+11:00,2023-12-05T15:33:15+11:00,Transfer to Spending,,-250.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
ee4230ba-e206-4fc1-a655-8eb2b32d744b,2023-12-04T23:27:35+11:00,2023-12-04T23:27:35+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
c1b20c45-b1a7-46f3-a80b-73d77e1743ad,2023-12-04T17:31:25+11:00,2023-12-04T17:31:25+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
3c4548c2-f00f-4e62-b8cb-25665fbaadbc,2023-12-03T12:42:28+11:00,2023-12-03T12:42:28+11:00,Transfer to 2Up Spending,bunnings ,-80.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending bunnings
de3599d6-8467-4237-8a28-0094f75f919b,2023-12-02T21:47:49+11:00,2023-12-02T21:47:49+11:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
b96dad9a-d6b6-49c2-aa3f-faef28acb600,2023-12-02T00:16:51+11:00,2023-12-02T00:16:51+11:00,Interest,,29.49,SETTLED,,,,,Interest,Interest
63e96afd-8ccc-423a-9061-5c602b0d6b93,2023-11-30T17:09:10+11:00,2023-11-30T17:09:10+11:00,Transfer to 2Up Spending,coles ,-15.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending coles
fd7ff2f2-9961-4271-aaf1-e7ed16a99933,2023-11-30T17:04:45+11:00,2023-11-30T17:04:45+11:00,Transfer to 2Up Spending,coles ,-15.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending coles
6f185098-1f00-487d-bbb2-ce8e7a7b17a6,2023-11-30T16:02:17+11:00,2023-11-30T16:02:17+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
68312e28-0cc3-4628-950e-544b2c40ea4b,2023-11-30T16:01:21+11:00,2023-11-30T16:01:21+11:00,Transfer to Spending,,-35.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
926d04f3-b246-4bfa-9545-c8be9ee3bf67,2023-11-29T20:52:02+11:00,2023-11-29T20:52:02+11:00,Transfer from Spending,,2201.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
f82c8bd0-620d-4986-99e8-2449e10290a1,2023-11-29T15:37:52+11:00,2023-11-29T15:37:52+11:00,Transfer to Spending,,-24.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
6afaccf7-90df-4e15-91ed-2dea988943e0,2023-11-29T15:18:28+11:00,2023-11-29T15:18:28+11:00,Transfer to Spending,,-45.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
65ef0147-f6cb-4d9e-8d5b-54fe0ac404cb,2023-11-28T15:39:34+11:00,2023-11-28T15:39:34+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
142933a4-207a-48d6-a1d2-e7111832acbf,2023-11-25T16:33:48+11:00,2023-11-25T16:33:48+11:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
02bdd66d-bea3-4f3a-a7bc-8d5063077056,2023-11-25T15:26:52+11:00,2023-11-25T15:26:52+11:00,Transfer to Spending,,-400.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
559e6b8e-c8a0-4248-8fff-90ffbca9e9a7,2023-11-24T19:25:26+11:00,2023-11-24T19:25:26+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
fe15d3b5-620d-4027-920b-788a6a9946a1,2023-11-23T08:50:17+11:00,2023-11-23T08:50:17+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
be5e362c-3469-42df-9983-8af027f871a9,2023-11-22T12:52:22+11:00,2023-11-22T12:52:22+11:00,Transfer to Spending,,-25.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
c5c02970-78d3-4b47-aead-3b5a6bb21a83,2023-11-20T17:33:42+11:00,2023-11-20T17:33:42+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
3a377996-98e7-4ec0-bec3-af0d2336e1c0,2023-11-20T15:53:11+11:00,2023-11-20T15:53:11+11:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
0cb7e1be-92b7-4837-80e5-a694f8a7fe8b,2023-11-20T11:43:37+11:00,2023-11-20T11:43:37+11:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
407f46f9-04e9-4085-b654-0c531c6cce7f,2023-11-15T20:38:40+11:00,2023-11-15T20:38:40+11:00,Transfer from Spending,,2201.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
1e175466-2b64-4128-a2b2-d366920ba6c5,2023-11-14T10:33:25+11:00,2023-11-14T10:33:25+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
af5e3690-9652-4eb6-9617-de23bc01303b,2023-11-11T19:01:19+11:00,2023-11-11T19:01:19+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
fc3190dd-79fd-4ec9-b2ca-bf3e5021947c,2023-11-11T13:11:20+11:00,2023-11-11T13:11:20+11:00,Transfer to Spending,,-60.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
9b2e27f0-273a-4087-b138-68eaaac92285,2023-11-11T12:52:07+11:00,2023-11-11T12:52:07+11:00,Transfer to Spending,,-35.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
52fb5f1e-4225-4339-8aba-2f3c79ffcf92,2023-11-10T18:08:42+11:00,2023-11-10T18:08:42+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
cafeb54a-14fe-4a84-be16-9a713443becc,2023-11-10T12:50:22+11:00,2023-11-10T12:50:22+11:00,Transfer to Spending,,-35.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
6bfe4fbc-058a-4c02-850a-2608adc55cba,2023-11-10T11:44:26+11:00,2023-11-10T11:44:26+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
a8d9093c-13dd-42dd-aaa3-18c09458fb3e,2023-11-10T10:52:03+11:00,2023-11-10T10:52:03+11:00,Transfer to Spending,,-1000.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
b83bb1ba-9310-4066-a2b9-cf961161c8d9,2023-11-09T12:53:42+11:00,2023-11-09T12:53:42+11:00,Transfer to Spending,,-160.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
05cf9139-ab14-48cc-bf2e-a3cdc6e53797,2023-11-09T12:08:42+11:00,2023-11-09T12:08:42+11:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
5bcce12b-59ed-4a10-a82c-994e353fae12,2023-11-09T08:14:04+11:00,2023-11-09T08:14:04+11:00,Transfer from Spending,,310.25,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
96676cd3-0979-4a9b-b604-92a61f7cec48,2023-11-08T14:10:12+11:00,2023-11-08T14:10:12+11:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
37a8cbb7-09b7-4f27-b860-295c87790dea,2023-11-07T12:22:05+11:00,2023-11-07T12:22:05+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
8777c565-7b07-42e4-b72f-d5603fd6feda,2023-11-06T12:28:12+11:00,2023-11-06T12:28:12+11:00,Transfer to Spending,,-500.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
75e26d63-dc52-4f6c-8005-b7302a9d51eb,2023-11-06T12:26:55+11:00,2023-11-06T12:26:55+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
d56dbbd5-45f4-4a0d-9a41-83cc2affaf10,2023-11-05T14:44:15+11:00,2023-11-05T14:44:15+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
cc4cf07a-46dd-423c-9188-957ed7b5bfa3,2023-11-03T09:50:37+11:00,2023-11-03T09:50:37+11:00,Transfer to Spending,,-40.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
2bfd6b03-0c79-43ed-949d-177e9ed0db6a,2023-11-02T16:16:47+11:00,2023-11-02T16:16:47+11:00,Transfer to Spending,,-25.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
75f78422-5f5e-48b0-9f2b-bb588e4000b2,2023-11-02T16:13:53+11:00,2023-11-02T16:13:53+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
d96a0cf3-a942-4bd6-beff-c5a995f4efd0,2023-11-02T12:48:47+11:00,2023-11-02T12:48:47+11:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
af7fac13-8e2d-43c2-8d6d-572304e57347,2023-11-01T21:42:05+11:00,2023-11-01T21:42:05+11:00,Transfer from Spending,,4953.16,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
541bf4d5-e75d-49bb-a2f7-2cc5b8371688,2023-11-01T21:41:41+11:00,2023-11-01T21:41:41+11:00,Transfer to Spending,,-2476.58,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
0fec22e0-329d-4b65-8075-d47781314ebd,2023-11-01T21:00:29+11:00,2023-11-01T21:00:29+11:00,Transfer from Spending,,2201.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
e4194737-7f4a-49f6-baad-9470fe4e061b,2023-11-01T17:08:51+11:00,2023-11-01T17:08:51+11:00,Transfer to Spending,,-600.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
c6732b9b-f6a1-4508-a0d2-b1dd4639ccf8,2023-11-01T17:08:42+11:00,2023-11-01T17:08:42+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
d1dea89e-4652-4fe6-a189-24c5d8f96213,2023-11-01T15:43:58+11:00,2023-11-01T15:43:58+11:00,Transfer to Spending,,-40.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
fd49d238-899b-476a-b7ec-3902b398938a,2023-11-01T11:40:11+11:00,2023-11-01T11:40:11+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
d36a1ba5-4901-41b2-88a5-079d952a09c2,2023-11-01T08:26:41+11:00,2023-11-01T08:26:41+11:00,Interest,,21.15,SETTLED,,,,,Interest,Interest
c4dea7f0-e2d7-4393-b192-6c48128adb8a,2023-10-30T16:55:27+11:00,2023-10-30T16:55:27+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
7ff15f70-c4fe-4bde-abb7-33e5d17b276f,2023-10-30T12:00:57+11:00,2023-10-30T12:00:57+11:00,Auto Transfer to Spending,,-236.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Scheduled Transfer,Auto Transfer to Spending
ed405cb1-c9c5-48bd-98cb-d25b3b4301ac,2023-10-30T09:49:39+11:00,2023-10-30T09:49:39+11:00,Transfer to Spending,,-20.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
766845b8-fdcd-4d0e-b78c-3a71b5bf5cd6,2023-10-29T14:27:50+11:00,2023-10-29T14:27:50+11:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
e76d092b-851b-4da0-b5f1-24b2d98d5d0f,2023-10-28T14:31:51+11:00,2023-10-28T14:31:51+11:00,Transfer to Spending,,-70.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
bad5a505-00ec-4198-a437-504b2f249fc1,2023-10-28T13:46:59+11:00,2023-10-28T13:46:59+11:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
1dc84262-2759-486f-a8e1-af360c31c633,2023-10-25T12:24:13+11:00,2023-10-25T12:24:13+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
ecf29414-7254-446b-8bb9-6d3166ab31b1,2023-10-24T14:16:05+11:00,2023-10-24T14:16:05+11:00,Transfer to Spending,,-300.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
dc570671-d465-4589-9d61-e75d8fda4fa1,2023-10-23T18:07:24+11:00,2023-10-23T18:07:24+11:00,Transfer to Spending,,-30.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
59397cef-3269-455d-ae83-189dc78b7f73,2023-10-23T12:00:58+11:00,2023-10-23T12:00:58+11:00,Auto Transfer to Spending,,-236.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Scheduled Transfer,Auto Transfer to Spending
d650e8ba-0cef-4fb4-aa0e-47bfd6739bf8,2023-10-21T14:44:30+11:00,2023-10-21T14:44:30+11:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
25a08660-040f-4810-a11b-28a7c55f641e,2023-10-20T10:28:55+11:00,2023-10-20T10:28:55+11:00,Transfer to 2Up Spending,angus only groceries :),-90.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending angus only groceries :)
fbcf1cb2-e9dd-4a0f-8536-c69174c42ed4,2023-10-19T10:53:38+11:00,2023-10-19T10:53:38+11:00,Transfer from Spending,,2804.33,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
44feebc9-62c2-4522-b095-f6294bebddca,2023-10-16T14:20:18+11:00,2023-10-16T14:20:18+11:00,Transfer to Spending,,-500.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
28480f02-3569-4d93-be6d-5190d1614446,2023-10-16T13:20:05+11:00,2023-10-16T13:20:05+11:00,Transfer to Spending,,-25.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
38ee1b76-7681-48f7-8969-2bdb3273515e,2023-10-16T12:00:56+11:00,2023-10-16T12:00:56+11:00,Auto Transfer to Spending,,-236.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Scheduled Transfer,Auto Transfer to Spending
3974f73f-afc7-493f-a08e-741d0883bd38,2023-10-14T11:57:29+11:00,2023-10-14T11:57:29+11:00,Transfer to 2Up Spending,,-200.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending
86815305-fb64-4fc1-afb5-6b5e851a2b55,2023-10-13T13:18:07+11:00,2023-10-13T13:18:07+11:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
c48ad053-8c52-4574-abc8-b0bdba1f7cbb,2023-10-10T12:14:04+11:00,2023-10-10T12:14:04+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
fb7edc95-f3cb-42c2-8ba9-efee9662f7bb,2023-10-10T12:13:54+11:00,2023-10-10T12:13:54+11:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
a2caa839-43f4-421b-8722-8739f47ee529,2023-10-09T12:00:55+11:00,2023-10-09T12:00:55+11:00,Auto Transfer to Spending,,-236.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Scheduled Transfer,Auto Transfer to Spending
3f859bde-009e-411e-abfd-b05668ad84b4,2023-10-09T09:08:26+11:00,2023-10-09T09:08:26+11:00,Transfer to Spending,,-60.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
e0b2adb9-446c-4865-9c0b-ef9774a291f4,2023-10-05T12:39:14+11:00,2023-10-05T12:39:14+11:00,Transfer to 2Up Spending,groceries etc ,-200.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending groceries etc
fd3c294b-81fa-4972-9d78-221f77b39ac1,2023-10-04T21:33:36+11:00,2023-10-04T21:33:36+11:00,Transfer from Spending,,2684.85,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
472a6c76-f5e9-4593-b057-c3d98f7afeaa,2023-10-03T12:44:36+11:00,2023-10-03T12:44:36+11:00,Transfer to Spending,,-300.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
c805b6b3-df05-4d0a-a031-c83ed52d2533,2023-10-02T12:00:59+11:00,2023-10-02T12:00:59+11:00,Auto Transfer to Spending,,-236.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Scheduled Transfer,Auto Transfer to Spending
a458fd34-46c8-45c8-a9fd-e6db57d8715d,2023-10-01T19:25:41+11:00,2023-10-01T19:25:41+11:00,Transfer to Spending,,-250.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
